a, b, c
-1416, 3337, 1
1416, -3337, 1
-1416, -3337, 1
3876, 2093, 1
-3876, 2093, 1
3876, -2093, 1
-3876, -2093, 1
5372, 5085, 1
-5372, 5085, 1
5372, -5085, 1
-5372, -5085, 1
1232, 3015, 1
-1232, 3015, 1
1232, -3015, 1
-1232, -3015, 1
7844, 2667, 1
-7844, 2667, 1
7844, -2667, 1
-7844, -2667, 1
7488, 12665, 1
-7488, 12665, 1
7488, -12665, 1
-7488, -12665, 1
10476, 6493, 1
-10476, 6493, 1
10476, -6493, 1
-10476, -6493, 1
12852, 11245, 1
-12852, 11245, 1
12852, -11245, 1
-12852, -11245, 1
1672, 5655, 1
-1672, 5655, 1
1672, -5655, 1
-1672, -5655, 1
7592, 2625, 1
-7592, 2625, 1
7592, -2625, 1
-7592, -2625, 1
7068, 12035, 1
-7068, 12035, 1
7068, -12035, 1
-7068, -12035, 1
9384, 5863, 1
-9384, 5863, 1
9384, -5863, 1
-9384, -5863, 1
11424, 9943, 1
-11424, 9943, 1
11424, -9943, 1
-11424, -9943, 1
1420, 4941, 1
-1420, 4941, 1
1420, -4941, 1
-1420, -4941, 1
11524, 2907, 1
-11524, 2907, 1
11524, -2907, 1
-11524, -2907, 1
1780, 7821, 1
-1780, 7821, 1
1780, -7821, 1
-1780, -7821, 1
11220, 2869, 1
-11220, 2869, 1
11220, -2869, 1
-11220, -2869, 1
1476, 6643, 1
-1476, 6643, 1
1476, -6643, 1
-1476, -6643, 1
14476, 2907, 1
-14476, 2907, 1
14476, -2907, 1
-14476, -2907, 1
1764, 9523, 1
-1764, 9523, 1
1764, -9523, 1
-1764, -9523, 1
14136, 2873, 1
-14136, 2873, 1
14136, -2873, 1
-14136, -2873, 1
1424, 7857, 1
-1424, 7857, 1
1424, -7857, 1
-1424, -7857, 1
1648, 10545, 1
-1648, 10545, 1
1648, -10545, 1
-1648, -10545, 1
1288, 8415, 1
-1288, 8415, 1
1288, -8415, 1
-1288, -8415, 1
1456, 10767, 1
-1456, 10767, 1
1456, -10767, 1
-1456, -10767, 1
1092, 8245, 1
-1092, 8245, 1
1092, -8245, 1
-1092, -8245, 1
1212, 10165, 1
-1212, 10165, 1
1212, -10165, 1
-1212, -10165, 1
860, 7371, 1
-860, 7371, 1
860, -7371, 1
-860, -7371, 1
13244, 1467, 1
-13244, 1467, 1
13244, -1467, 1
-13244, -1467, 1
940, 8811, 1
-940, 8811, 1
940, -8811, 1
-940, -8811, 1
12920, 1449, 1
-12920, 1449, 1
12920, -1449, 1
-12920, -1449, 1
616, 5913, 1
-616, 5913, 1
616, -5913, 1
-616, -5913, 1
9916, 987, 1
-9916, 987, 1
9916, -987, 1
-9916, -987, 1
664, 6873, 1
-664, 6873, 1
664, -6873, 1
-664, -6873, 1
9636, 973, 1
-9636, 973, 1
9636, -973, 1
-9636, -973, 1
13108, 9405, 1
-13108, 9405, 1
13108, -9405, 1
-13108, -9405, 1
13804, 10797, 1
-13804, 10797, 1
13804, -10797, 1
-13804, -10797, 1
384, 4087, 1
-384, 4087, 1
384, -4087, 1
-384, -4087, 1
6148, 555, 1
-6148, 555, 1
6148, -555, 1
-6148, -555, 1
408, 4615, 1
-408, 4615, 1
408, -4615, 1
-408, -4615, 1
5928, 545, 1
-5928, 545, 1
5928, -545, 1
-5928, -545, 1
7224, 5207, 1
-7224, 5207, 1
7224, -5207, 1
-7224, -5207, 1
7568, 5895, 1
-7568, 5895, 1
7568, -5895, 1
-7568, -5895, 1
188, 2205, 1
-188, 2205, 1
188, -2205, 1
-188, -2205, 1
2660, 219, 1
-2660, 219, 1
2660, -219, 1
-2660, -219, 1
7140, 9179, 1
-7140, 9179, 1
7140, -9179, 1
-7140, -9179, 1
6336, 8777, 1
-6336, 8777, 1
6336, -8777, 1
-6336, -8777, 1
1080, 11639, 1
-1080, 11639, 1
1080, -11639, 1
-1080, -11639, 1
12300, 1099, 1
-12300, 1099, 1
12300, -1099, 1
-12300, -1099, 1
1120, 12519, 1
-1120, 12519, 1
1120, -12519, 1
-1120, -12519, 1
11376, 1057, 1
-11376, 1057, 1
11376, -1057, 1
-11376, -1057, 1
7920, 5719, 1
-7920, 5719, 1
7920, -5719, 1
-7920, -5719, 1
8280, 6439, 1
-8280, 6439, 1
8280, -6439, 1
-8280, -6439, 1
196, 2397, 1
-196, 2397, 1
196, -2397, 1
-196, -2397, 1
2516, 213, 1
-2516, 213, 1
2516, -213, 1
-2516, -213, 1
6732, 8645, 1
-6732, 8645, 1
6732, -8645, 1
-6732, -8645, 1
5952, 8255, 1
-5952, 8255, 1
5952, -8255, 1
-5952, -8255, 1
696, 7553, 1
-696, 7553, 1
696, -7553, 1
-696, -7553, 1
6372, 565, 1
-6372, 565, 1
6372, -565, 1
-6372, -565, 1
712, 7905, 1
-712, 7905, 1
712, -7905, 1
-712, -7905, 1
5712, 535, 1
-5712, 535, 1
5712, -535, 1
-5712, -535, 1
1428, 14125, 1
-1428, 14125, 1
1428, -14125, 1
-1428, -14125, 1
10488, 1015, 1
-10488, 1015, 1
10488, -1015, 1
-10488, -1015, 1
1452, 14605, 1
-1452, 14605, 1
1452, -14605, 1
-1452, -14605, 1
9088, 945, 1
-9088, 945, 1
9088, -945, 1
-9088, -945, 1
14240, 1521, 1
-14240, 1521, 1
14240, -1521, 1
-14240, -1521, 1
11972, 1395, 1
-11972, 1395, 1
11972, -1395, 1
-11972, -1395, 1
13884, 1837, 1
-13884, 1837, 1
13884, -1837, 1
-13884, -1837, 1
14536, 2223, 1
-14536, 2223, 1
14536, -2223, 1
-14536, -2223, 1
13832, 2505, 1
-13832, 2505, 1
13832, -2505, 1
-13832, -2505, 1
11868, 2635, 1
-11868, 2635, 1
11868, -2635, 1
-11868, -2635, 1
14100, 3211, 1
-14100, 3211, 1
14100, -3211, 1
-14100, -3211, 1
8932, 2565, 1
-8932, 2565, 1
8932, -2565, 1
-8932, -2565, 1
4760, 13761, 1
-4760, 13761, 1
4760, -13761, 1
-4760, -13761, 1
10292, 3045, 1
-10292, 3045, 1
10292, -3045, 1
-10292, -3045, 1
4840, 14241, 1
-4840, 14241, 1
4840, -14241, 1
-4840, -14241, 1
5504, 2247, 1
-5504, 2247, 1
5504, -2247, 1
-5504, -2247, 1
9288, 9815, 1
-9288, 9815, 1
9288, -9815, 1
-9288, -9815, 1
3828, 7085, 1
-3828, 7085, 1
3828, -7085, 1
-3828, -7085, 1
6120, 2599, 1
-6120, 2599, 1
6120, -2599, 1
-6120, -2599, 1
10080, 10519, 1
-10080, 10519, 1
10080, -10519, 1
-10080, -10519, 1
3916, 7437, 1
-3916, 7437, 1
3916, -7437, 1
-3916, -7437, 1
2256, 1633, 1
-2256, 1633, 1
2256, -1633, 1
-2256, -1633, 1
2352, 1825, 1
-2352, 1825, 1
2352, -1825, 1
-2352, -1825, 1
52, 675, 1
-52, 675, 1
52, -675, 1
-52, -675, 1
420, 29, 1
-420, 29, 1
420, -29, 1
-420, -29, 1
1148, 1485, 1
-1148, 1485, 1
1148, -1485, 1
-1148, -1485, 1
1040, 1431, 1
-1040, 1431, 1
1040, -1431, 1
-1040, -1431, 1
4788, 2525, 1
-4788, 2525, 1
4788, -2525, 1
-4788, -2525, 1
6764, 6477, 1
-6764, 6477, 1
6764, -6477, 1
-6764, -6477, 1
1664, 3927, 1
-1664, 3927, 1
1664, -3927, 1
-1664, -3927, 1
4588, 2475, 1
-4588, 2475, 1
4588, -2475, 1
-4588, -2475, 1
6364, 6027, 1
-6364, 6027, 1
6364, -6027, 1
-6364, -6027, 1
1464, 3577, 1
-1464, 3577, 1
1464, -3577, 1
-1464, -3577, 1
9396, 3197, 1
-9396, 3197, 1
9396, -3197, 1
-9396, -3197, 1
12508, 7755, 1
-12508, 7755, 1
12508, -7755, 1
-12508, -7755, 1
1992, 6745, 1
-1992, 6745, 1
1992, -6745, 1
-1992, -6745, 1
9120, 3151, 1
-9120, 3151, 1
9120, -3151, 1
-9120, -3151, 1
8500, 14469, 1
-8500, 14469, 1
8500, -14469, 1
-8500, -14469, 1
11312, 7065, 1
-11312, 7065, 1
11312, -7065, 1
-11312, -7065, 1
13776, 11993, 1
-13776, 11993, 1
13776, -11993, 1
-13776, -11993, 1
1716, 5963, 1
-1716, 5963, 1
1716, -5963, 1
-1716, -5963, 1
14060, 3549, 1
-14060, 3549, 1
14060, -3549, 1
-14060, -3549, 1
2156, 9483, 1
-2156, 9483, 1
2156, -9483, 1
-2156, -9483, 1
13724, 3507, 1
-13724, 3507, 1
13724, -3507, 1
-13724, -3507, 1
1820, 8181, 1
-1820, 8181, 1
1820, -8181, 1
-1820, -8181, 1
2180, 11781, 1
-2180, 11781, 1
2180, -11781, 1
-2180, -11781, 1
1800, 9919, 1
-1800, 9919, 1
1800, -9919, 1
-1800, -9919, 1
2088, 13375, 1
-2088, 13375, 1
2088, -13375, 1
-2088, -13375, 1
1680, 10961, 1
-1680, 10961, 1
1680, -10961, 1
-1680, -10961, 1
1904, 14097, 1
-1904, 14097, 1
1904, -14097, 1
-1904, -14097, 1
1484, 11187, 1
-1484, 11187, 1
1484, -11187, 1
-1484, -11187, 1
1652, 13875, 1
-1652, 13875, 1
1652, -13875, 1
-1652, -13875, 1
1236, 10573, 1
-1236, 10573, 1
1236, -10573, 1
-1236, -10573, 1
1356, 12733, 1
-1356, 12733, 1
1356, -12733, 1
-1356, -12733, 1
960, 9191, 1
-960, 9191, 1
960, -9191, 1
-960, -9191, 1
1040, 10791, 1
-1040, 10791, 1
1040, -10791, 1
-1040, -10791, 1
680, 7209, 1
-680, 7209, 1
680, -7209, 1
-680, -7209, 1
11988, 1085, 1
-11988, 1085, 1
11988, -1085, 1
-11988, -1085, 1
728, 8265, 1
-728, 8265, 1
728, -8265, 1
-728, -8265, 1
11680, 1071, 1
-11680, 1071, 1
11680, -1071, 1
-11680, -1071, 1
420, 4891, 1
-420, 4891, 1
420, -4891, 1
-420, -4891, 1
7308, 605, 1
-7308, 605, 1
7308, -605, 1
-7308, -605, 1
444, 5467, 1
-444, 5467, 1
444, -5467, 1
-444, -5467, 1
7068, 595, 1
-7068, 595, 1
7068, -595, 1
-7068, -595, 1
8648, 6255, 1
-8648, 6255, 1
8648, -6255, 1
-8648, -6255, 1
9024, 7007, 1
-9024, 7007, 1
9024, -7007, 1
-9024, -7007, 1
204, 2597, 1
-204, 2597, 1
204, -2597, 1
-204, -2597, 1
3116, 237, 1
-3116, 237, 1
3116, -237, 1
-3116, -237, 1
8436, 10877, 1
-8436, 10877, 1
8436, -10877, 1
-8436, -10877, 1
7560, 10439, 1
-7560, 10439, 1
7560, -10439, 1
-7560, -10439, 1
1180, 13899, 1
-1180, 13899, 1
1180, -13899, 1
-1180, -13899, 1
14596, 1197, 1
-14596, 1197, 1
14596, -1197, 1
-14596, -1197, 1
1220, 14859, 1
-1220, 14859, 1
1220, -14859, 1
-1220, -14859, 1
13588, 1155, 1
-13588, 1155, 1
13588, -1155, 1
-13588, -1155, 1
9408, 6815, 1
-9408, 6815, 1
9408, -6815, 1
-9408, -6815, 1
9800, 7599, 1
-9800, 7599, 1
9800, -7599, 1
-9800, -7599, 1
212, 2805, 1
-212, 2805, 1
212, -2805, 1
-212, -2805, 1
2960, 231, 1
-2960, 231, 1
2960, -231, 1
-2960, -231, 1
7992, 10295, 1
-7992, 10295, 1
7992, -10295, 1
-7992, -10295, 1
7140, 9869, 1
-7140, 9869, 1
7140, -9869, 1
-7140, -9869, 1
760, 9009, 1
-760, 9009, 1
760, -9009, 1
-760, -9009, 1
7552, 615, 1
-7552, 615, 1
7552, -615, 1
-7552, -615, 1
776, 9393, 1
-776, 9393, 1
776, -9393, 1
-776, -9393, 1
6832, 585, 1
-6832, 585, 1
6832, -585, 1
-6832, -585, 1
12616, 1113, 1
-12616, 1113, 1
12616, -1113, 1
-12616, -1113, 1
11076, 1043, 1
-11076, 1043, 1
11076, -1043, 1
-11076, -1043, 1
14924, 1557, 1
-14924, 1557, 1
14924, -1557, 1
-14924, -1557, 1
14784, 3287, 1
-14784, 3287, 1
14784, -3287, 1
-14784, -3287, 1
10880, 3129, 1
-10880, 3129, 1
10880, -3129, 1
-10880, -3129, 1
12376, 3657, 1
-12376, 3657, 1
12376, -3657, 1
-12376, -3657, 1
6580, 2691, 1
-6580, 2691, 1
6580, -2691, 1
-6580, -2691, 1
11092, 11715, 1
-11092, 11715, 1
11092, -11715, 1
-11092, -11715, 1
4560, 8449, 1
-4560, 8449, 1
4560, -8449, 1
-4560, -8449, 1
7252, 3075, 1
-7252, 3075, 1
7252, -3075, 1
-7252, -3075, 1
11956, 12483, 1
-11956, 12483, 1
11956, -12483, 1
-11956, -12483, 1
4656, 8833, 1
-4656, 8833, 1
4656, -8833, 1
-4656, -8833, 1
2652, 1925, 1
-2652, 1925, 1
2652, -1925, 1
-2652, -1925, 1
2756, 2133, 1
-2756, 2133, 1
2756, -2133, 1
-2756, -2133, 1
56, 783, 1
-56, 783, 1
56, -783, 1
-56, -783, 1
480, 31, 1
-480, 31, 1
480, -31, 1
-480, -31, 1
1320, 1711, 1
-1320, 1711, 1
1320, -1711, 1
-1320, -1711, 1
1204, 1653, 1
-1204, 1653, 1
1204, -1653, 1
-1204, -1653, 1
5576, 2943, 1
-5576, 2943, 1
5576, -2943, 1
-5576, -2943, 1
7872, 7535, 1
-7872, 7535, 1
7872, -7535, 1
-7872, -7535, 1
1932, 4565, 1
-1932, 4565, 1
1932, -4565, 1
-1932, -4565, 1
5360, 2889, 1
-5360, 2889, 1
5360, -2889, 1
-5360, -2889, 1
7440, 7049, 1
-7440, 7049, 1
7440, -7049, 1
-7440, -7049, 1
1716, 4187, 1
-1716, 4187, 1
1716, -4187, 1
-1716, -4187, 1
11088, 3775, 1
-11088, 3775, 1
11088, -3775, 1
-11088, -3775, 1
14720, 9129, 1
-14720, 9129, 1
14720, -9129, 1
-14720, -9129, 1
2340, 7931, 1
-2340, 7931, 1
2340, -7931, 1
-2340, -7931, 1
10788, 3725, 1
-10788, 3725, 1
10788, -3725, 1
-10788, -3725, 1
13420, 8379, 1
-13420, 8379, 1
13420, -8379, 1
-13420, -8379, 1
2040, 7081, 1
-2040, 7081, 1
2040, -7081, 1
-2040, -7081, 1
2568, 11305, 1
-2568, 11305, 1
2568, -11305, 1
-2568, -11305, 1
2200, 9879, 1
-2200, 9879, 1
2200, -9879, 1
-2200, -9879, 1
2640, 14279, 1
-2640, 14279, 1
2640, -14279, 1
-2640, -14279, 1
2220, 12221, 1
-2220, 12221, 1
2220, -12221, 1
-2220, -12221, 1
2124, 13843, 1
-2124, 13843, 1
2124, -13843, 1
-2124, -13843, 1
1936, 14577, 1
-1936, 14577, 1
1936, -14577, 1
-1936, -14577, 1
1680, 14351, 1
-1680, 14351, 1
1680, -14351, 1
-1680, -14351, 1
1380, 13189, 1
-1380, 13189, 1
1380, -13189, 1
-1380, -13189, 1
1060, 11211, 1
-1060, 11211, 1
1060, -11211, 1
-1060, -11211, 1
1140, 12971, 1
-1140, 12971, 1
1140, -12971, 1
-1140, -12971, 1
744, 8633, 1
-744, 8633, 1
744, -8633, 1
-744, -8633, 1
14256, 1183, 1
-14256, 1183, 1
14256, -1183, 1
-14256, -1183, 1
792, 9785, 1
-792, 9785, 1
792, -9785, 1
-792, -9785, 1
13920, 1169, 1
-13920, 1169, 1
13920, -1169, 1
-13920, -1169, 1
456, 5767, 1
-456, 5767, 1
456, -5767, 1
-456, -5767, 1
8568, 655, 1
-8568, 655, 1
8568, -655, 1
-8568, -655, 1
480, 6391, 1
-480, 6391, 1
480, -6391, 1
-480, -6391, 1
8308, 645, 1
-8308, 645, 1
8308, -645, 1
-8308, -645, 1
10200, 7399, 1
-10200, 7399, 1
10200, -7399, 1
-10200, -7399, 1
10608, 8215, 1
-10608, 8215, 1
10608, -8215, 1
-10608, -8215, 1
220, 3021, 1
-220, 3021, 1
220, -3021, 1
-220, -3021, 1
3608, 255, 1
-3608, 255, 1
3608, -255, 1
-3608, -255, 1
9840, 12719, 1
-9840, 12719, 1
9840, -12719, 1
-9840, -12719, 1
8892, 12245, 1
-8892, 12245, 1
8892, -12245, 1
-8892, -12245, 1
11024, 8007, 1
-11024, 8007, 1
11024, -8007, 1
-11024, -8007, 1
11448, 8855, 1
-11448, 8855, 1
11448, -8855, 1
-11448, -8855, 1
228, 3245, 1
-228, 3245, 1
228, -3245, 1
-228, -3245, 1
3440, 249, 1
-3440, 249, 1
3440, -249, 1
-3440, -249, 1
9360, 12089, 1
-9360, 12089, 1
9360, -12089, 1
-9360, -12089, 1
8436, 11627, 1
-8436, 11627, 1
8436, -11627, 1
-8436, -11627, 1
824, 10593, 1
-824, 10593, 1
824, -10593, 1
-824, -10593, 1
8832, 665, 1
-8832, 665, 1
8832, -665, 1
-8832, -665, 1
840, 11009, 1
-840, 11009, 1
840, -11009, 1
-840, -11009, 1
8052, 635, 1
-8052, 635, 1
8052, -635, 1
-8052, -635, 1
14940, 1211, 1
-14940, 1211, 1
14940, -1211, 1
-14940, -1211, 1
13260, 1141, 1
-13260, 1141, 1
13260, -1141, 1
-13260, -1141, 1
13020, 3749, 1
-13020, 3749, 1
13020, -3749, 1
-13020, -3749, 1
14652, 4325, 1
-14652, 4325, 1
14652, -4325, 1
-14652, -4325, 1
7752, 3175, 1
-7752, 3175, 1
7752, -3175, 1
-7752, -3175, 1
13056, 13783, 1
-13056, 13783, 1
13056, -13783, 1
-13056, -13783, 1
5356, 9933, 1
-5356, 9933, 1
5356, -9933, 1
-5356, -9933, 1
8480, 3591, 1
-8480, 3591, 1
8480, -3591, 1
-8480, -3591, 1
13992, 14615, 1
-13992, 14615, 1
13992, -14615, 1
-13992, -14615, 1
5460, 10349, 1
-5460, 10349, 1
5460, -10349, 1
-5460, -10349, 1
3080, 2241, 1
-3080, 2241, 1
3080, -2241, 1
-3080, -2241, 1
3192, 2465, 1
-3192, 2465, 1
3192, -2465, 1
-3192, -2465, 1
60, 899, 1
-60, 899, 1
60, -899, 1
-60, -899, 1
544, 33, 1
-544, 33, 1
544, -33, 1
-544, -33, 1
1504, 1953, 1
-1504, 1953, 1
1504, -1953, 1
-1504, -1953, 1
1380, 1891, 1
-1380, 1891, 1
1380, -1891, 1
-1380, -1891, 1
6424, 3393, 1
-6424, 3393, 1
6424, -3393, 1
-6424, -3393, 1
9064, 8673, 1
-9064, 8673, 1
9064, -8673, 1
-9064, -8673, 1
2220, 5251, 1
-2220, 5251, 1
2220, -5251, 1
-2220, -5251, 1
6192, 3335, 1
-6192, 3335, 1
6192, -3335, 1
-6192, -3335, 1
8600, 8151, 1
-8600, 8151, 1
8600, -8151, 1
-8600, -8151, 1
1988, 4845, 1
-1988, 4845, 1
1988, -4845, 1
-1988, -4845, 1
12920, 4401, 1
-12920, 4401, 1
12920, -4401, 1
-12920, -4401, 1
2716, 9213, 1
-2716, 9213, 1
2716, -9213, 1
-2716, -9213, 1
12596, 4347, 1
-12596, 4347, 1
12596, -4347, 1
-12596, -4347, 1
2392, 8295, 1
-2392, 8295, 1
2392, -8295, 1
-2392, -8295, 1
3016, 13287, 1
-3016, 13287, 1
3016, -13287, 1
-3016, -13287, 1
2616, 11737, 1
-2616, 11737, 1
2616, -11737, 1
-2616, -11737, 1
2684, 14763, 1
-2684, 14763, 1
2684, -14763, 1
-2684, -14763, 1
1160, 13431, 1
-1160, 13431, 1
1160, -13431, 1
-1160, -13431, 1
808, 10185, 1
-808, 10185, 1
808, -10185, 1
-808, -10185, 1
856, 11433, 1
-856, 11433, 1
856, -11433, 1
-856, -11433, 1
492, 6715, 1
-492, 6715, 1
492, -6715, 1
-492, -6715, 1
9928, 705, 1
-9928, 705, 1
9928, -705, 1
-9928, -705, 1
516, 7387, 1
-516, 7387, 1
516, -7387, 1
-516, -7387, 1
9648, 695, 1
-9648, 695, 1
9648, -695, 1
-9648, -695, 1
11880, 8639, 1
-11880, 8639, 1
11880, -8639, 1
-11880, -8639, 1
12320, 9519, 1
-12320, 9519, 1
12320, -9519, 1
-12320, -9519, 1
236, 3477, 1
-236, 3477, 1
236, -3477, 1
-236, -3477, 1
4136, 273, 1
-4136, 273, 1
4136, -273, 1
-4136, -273, 1
11352, 14705, 1
-11352, 14705, 1
11352, -14705, 1
-11352, -14705, 1
10332, 14195, 1
-10332, 14195, 1
10332, -14195, 1
-10332, -14195, 1
12768, 9295, 1
-12768, 9295, 1
12768, -9295, 1
-12768, -9295, 1
13224, 10207, 1
-13224, 10207, 1
13224, -10207, 1
-13224, -10207, 1
244, 3717, 1
-244, 3717, 1
244, -3717, 1
-244, -3717, 1
3956, 267, 1
-3956, 267, 1
3956, -267, 1
-3956, -267, 1
10836, 14027, 1
-10836, 14027, 1
10836, -14027, 1
-10836, -14027, 1
9840, 13529, 1
-9840, 13529, 1
9840, -13529, 1
-9840, -13529, 1
888, 12305, 1
-888, 12305, 1
888, -12305, 1
-888, -12305, 1
10212, 715, 1
-10212, 715, 1
10212, -715, 1
-10212, -715, 1
904, 12753, 1
-904, 12753, 1
904, -12753, 1
-904, -12753, 1
9372, 685, 1
-9372, 685, 1
9372, -685, 1
-9372, -685, 1
9020, 3699, 1
-9020, 3699, 1
9020, -3699, 1
-9020, -3699, 1
6216, 11537, 1
-6216, 11537, 1
6216, -11537, 1
-6216, -11537, 1
9804, 4147, 1
-9804, 4147, 1
9804, -4147, 1
-9804, -4147, 1
6328, 11985, 1
-6328, 11985, 1
6328, -11985, 1
-6328, -11985, 1
3540, 2581, 1
-3540, 2581, 1
3540, -2581, 1
-3540, -2581, 1
3660, 2821, 1
-3660, 2821, 1
3660, -2821, 1
-3660, -2821, 1
64, 1023, 1
-64, 1023, 1
64, -1023, 1
-64, -1023, 1
612, 35, 1
-612, 35, 1
612, -35, 1
-612, -35, 1
1700, 2211, 1
-1700, 2211, 1
1700, -2211, 1
-1700, -2211, 1
1568, 2145, 1
-1568, 2145, 1
1568, -2145, 1
-1568, -2145, 1
7332, 3875, 1
-7332, 3875, 1
7332, -3875, 1
-7332, -3875, 1
10340, 9891, 1
-10340, 9891, 1
10340, -9891, 1
-10340, -9891, 1
2528, 5985, 1
-2528, 5985, 1
2528, -5985, 1
-2528, -5985, 1
7084, 3813, 1
-7084, 3813, 1
7084, -3813, 1
-7084, -3813, 1
9844, 9333, 1
-9844, 9333, 1
9844, -9333, 1
-9844, -9333, 1
2280, 5551, 1
-2280, 5551, 1
2280, -5551, 1
-2280, -5551, 1
14892, 5075, 1
-14892, 5075, 1
14892, -5075, 1
-14892, -5075, 1
3120, 10591, 1
-3120, 10591, 1
3120, -10591, 1
-3120, -10591, 1
14544, 5017, 1
-14544, 5017, 1
14544, -5017, 1
-14544, -5017, 1
2772, 9605, 1
-2772, 9605, 1
2772, -9605, 1
-2772, -9605, 1
3068, 13755, 1
-3068, 13755, 1
3068, -13755, 1
-3068, -13755, 1
872, 11865, 1
-872, 11865, 1
872, -11865, 1
-872, -11865, 1
920, 13209, 1
-920, 13209, 1
920, -13209, 1
-920, -13209, 1
528, 7735, 1
-528, 7735, 1
528, -7735, 1
-528, -7735, 1
11388, 755, 1
-11388, 755, 1
11388, -755, 1
-11388, -755, 1
552, 8455, 1
-552, 8455, 1
552, -8455, 1
-552, -8455, 1
11088, 745, 1
-11088, 745, 1
11088, -745, 1
-11088, -745, 1
13688, 9975, 1
-13688, 9975, 1
13688, -9975, 1
-13688, -9975, 1
14160, 10919, 1
-14160, 10919, 1
14160, -10919, 1
-14160, -10919, 1
252, 3965, 1
-252, 3965, 1
252, -3965, 1
-252, -3965, 1
4700, 291, 1
-4700, 291, 1
4700, -291, 1
-4700, -291, 1
14640, 10679, 1
-14640, 10679, 1
14640, -10679, 1
-14640, -10679, 1
260, 4221, 1
-260, 4221, 1
260, -4221, 1
-260, -4221, 1
4508, 285, 1
-4508, 285, 1
4508, -285, 1
-4508, -285, 1
952, 14145, 1
-952, 14145, 1
952, -14145, 1
-952, -14145, 1
11692, 765, 1
-11692, 765, 1
11692, -765, 1
-11692, -765, 1
968, 14625, 1
-968, 14625, 1
968, -14625, 1
-968, -14625, 1
10792, 735, 1
-10792, 735, 1
10792, -735, 1
-10792, -735, 1
10384, 4263, 1
-10384, 4263, 1
10384, -4263, 1
-10384, -4263, 1
7140, 13261, 1
-7140, 13261, 1
7140, -13261, 1
-7140, -13261, 1
11224, 4743, 1
-11224, 4743, 1
11224, -4743, 1
-11224, -4743, 1
7260, 13741, 1
-7260, 13741, 1
7260, -13741, 1
-7260, -13741, 1
4032, 2945, 1
-4032, 2945, 1
4032, -2945, 1
-4032, -2945, 1
4160, 3201, 1
-4160, 3201, 1
4160, -3201, 1
-4160, -3201, 1
68, 1155, 1
-68, 1155, 1
68, -1155, 1
-68, -1155, 1
684, 37, 1
-684, 37, 1
684, -37, 1
-684, -37, 1
1908, 2485, 1
-1908, 2485, 1
1908, -2485, 1
-1908, -2485, 1
1768, 2415, 1
-1768, 2415, 1
1768, -2415, 1
-1768, -2415, 1
8300, 4389, 1
-8300, 4389, 1
8300, -4389, 1
-8300, -4389, 1
11700, 11189, 1
-11700, 11189, 1
11700, -11189, 1
-11700, -11189, 1
2856, 6767, 1
-2856, 6767, 1
2856, -6767, 1
-2856, -6767, 1
8036, 4323, 1
-8036, 4323, 1
8036, -4323, 1
-8036, -4323, 1
11172, 10595, 1
-11172, 10595, 1
11172, -10595, 1
-11172, -10595, 1
2592, 6305, 1
-2592, 6305, 1
2592, -6305, 1
-2592, -6305, 1
3552, 12065, 1
-3552, 12065, 1
3552, -12065, 1
-3552, -12065, 1
3180, 11011, 1
-3180, 11011, 1
3180, -11011, 1
-3180, -11011, 1
936, 13673, 1
-936, 13673, 1
936, -13673, 1
-936, -13673, 1
564, 8827, 1
-564, 8827, 1
564, -8827, 1
-564, -8827, 1
12948, 805, 1
-12948, 805, 1
12948, -805, 1
-12948, -805, 1
588, 9595, 1
-588, 9595, 1
588, -9595, 1
-588, -9595, 1
12628, 795, 1
-12628, 795, 1
12628, -795, 1
-12628, -795, 1
268, 4485, 1
-268, 4485, 1
268, -4485, 1
-268, -4485, 1
5300, 309, 1
-5300, 309, 1
5300, -309, 1
-5300, -309, 1
276, 4757, 1
-276, 4757, 1
276, -4757, 1
-276, -4757, 1
5096, 303, 1
-5096, 303, 1
5096, -303, 1
-5096, -303, 1
13272, 815, 1
-13272, 815, 1
13272, -815, 1
-13272, -815, 1
12312, 785, 1
-12312, 785, 1
12312, -785, 1
-12312, -785, 1
11844, 4867, 1
-11844, 4867, 1
11844, -4867, 1
-11844, -4867, 1
12740, 5379, 1
-12740, 5379, 1
12740, -5379, 1
-12740, -5379, 1
4556, 3333, 1
-4556, 3333, 1
4556, -3333, 1
-4556, -3333, 1
4692, 3605, 1
-4692, 3605, 1
4692, -3605, 1
-4692, -3605, 1
72, 1295, 1
-72, 1295, 1
72, -1295, 1
-72, -1295, 1
760, 39, 1
-760, 39, 1
760, -39, 1
-760, -39, 1
2128, 2775, 1
-2128, 2775, 1
2128, -2775, 1
-2128, -2775, 1
1980, 2701, 1
-1980, 2701, 1
1980, -2701, 1
-1980, -2701, 1
9328, 4935, 1
-9328, 4935, 1
9328, -4935, 1
-9328, -4935, 1
13144, 12567, 1
-13144, 12567, 1
13144, -12567, 1
-13144, -12567, 1
3204, 7597, 1
-3204, 7597, 1
3204, -7597, 1
-3204, -7597, 1
9048, 4865, 1
-9048, 4865, 1
9048, -4865, 1
-9048, -4865, 1
12584, 11937, 1
-12584, 11937, 1
12584, -11937, 1
-12584, -11937, 1
2924, 7107, 1
-2924, 7107, 1
2924, -7107, 1
-2924, -7107, 1
4012, 13635, 1
-4012, 13635, 1
4012, -13635, 1
-4012, -13635, 1
3616, 12513, 1
-3616, 12513, 1
